debtor_id,age_bracket,debt_amount,days_since_last_contact,prior_contact_attempts,time_of_day_last_contact,day_of_week_last_contact,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post
D102214,65+,572.43,21,3,afternoon,tue,1,0.7810465308092633,0.05526699622678397,0.9116853757678931,1,0,1
D102215,18-25,192.88,67,1,afternoon,thu,1,0.8367444710064963,0.9652525107282033,0.2520057455757019,1,1,0
D102216,18-25,189.11,0,2,morning,mon,0,0.481539600777805,0.7444891423890723,0.3076604581731698,1,0,0
D102217,65+,66.25,85,3,morning,thu,1,0.24078914292793052,0.5458976885962583,0.35650327543611354,0,1,0
D102218,65+,494.51,69,3,morning,fri,1,0.8525770320443171,0.15141673138524198,0.7071892296034681,1,0,1
D102219,26-35,380.68,34,3,evening,tue,0,0.6397407734633,0.549626048257143,0.26133877934907573,0,0,0
D102220,26-35,778.52,63,0,afternoon,tue,0,0.6889000347117277,0.49941567043482665,0.5945157652089665,0,1,1
D102221,36-50,202.4,12,0,morning,thu,0,0.43548186054524435,0.7070530404106542,0.32842592260324355,1,1,0
D102222,26-35,215.38,38,2,morning,sat,0,0.20899603492211363,0.6130838046105719,0.276221627871856,0,1,0
D102223,26-35,285.16,9,2,evening,thu,0,0.7758723329344518,0.4889769716339056,0.23759925184758662,1,1,0
D102224,51-65,546.05,10,3,night,fri,0,0.731438790666669,0.2110419769335764,0.5698317771365953,1,0,0
D102225,26-35,65.16,0,2,afternoon,wed,0,0.429855356220885,0.7428981899106317,0.8655479539831337,0,0,1
D102226,36-50,474.59,71,0,evening,mon,1,0.728194235754104,0.17306924808200772,0.024420656262055068,0,0,0
D102227,18-25,240.22,66,3,night,sun,0,0.047445128392700694,0.28047446517967406,0.30128473544088713,0,0,0
D102228,18-25,94.37,80,0,evening,sat,1,0.40455880719453163,0.6743441608288593,0.7329815159998188,0,1,0
D102229,36-50,37.48,88,1,evening,mon,0,0.5966579290194166,0.5550049651457681,0.2894594910985678,1,0,1
D102230,26-35,216.41,86,4,evening,tue,0,0.5939107920257274,0.8284108958056232,0.45317827337617683,1,1,1
D102231,36-50,900.49,89,4,night,wed,0,0.02832600436132127,0.15500540476046645,0.673624862285283,0,1,0
D102232,18-25,1104.58,1,2,afternoon,mon,0,0.7534834709666557,0.7053986983461217,0.25241439512164665,1,1,0
D102233,65+,336.92,70,3,evening,sun,1,0.5220201863757281,0.054227690236294715,0.5694851380051231,0,0,1
D102234,51-65,1430.54,65,1,afternoon,tue,0,0.7174037646319446,0.3561724360885935,0.7018145148860043,1,1,0
D102235,51-65,235.42,14,2,morning,tue,0,0.8248181625577892,0.28432854905056715,0.6973458676068797,1,0,1
D102236,18-25,577.08,12,3,evening,wed,0,0.7137323844586991,0.6353362722256599,0.3084177231813662,1,1,0
D102237,26-35,163.02,87,0,evening,sun,0,0.9154520566401637,0.6472902448895854,0.5117112817043422,1,0,1
D102238,26-35,153.99,79,1,evening,tue,1,0.500343118719836,0.8021409086899841,0.7171654473770901,1,1,1
D102239,36-50,132.99,29,1,night,wed,1,0.7419928972876771,0.28707584671175124,0.5956084587487496,1,0,0
D102240,26-35,38.3,6,1,evening,fri,0,0.5170605414017398,0.8915588128526835,0.5043952198608058,1,1,1
D102241,18-25,779.29,30,4,afternoon,tue,1,0.4467879744384369,0.7143861986931677,0.5484706761562711,1,1,0
D102242,26-35,137.35,0,2,night,mon,1,0.8235138302485784,0.9434569998649861,0.42902424062770084,0,1,0
D102243,26-35,118.95,61,1,morning,mon,0,0.832473814031004,0.8910744693497895,0.6853040018486751,1,1,0
D102244,26-35,84.61,34,2,morning,tue,0,0.5243319163514183,0.9232784730580482,0.1702230339004116,1,1,1
D102245,26-35,203.58,4,1,afternoon,wed,1,0.5277565445576792,0.5175611661478229,0.5036585265229164,1,1,0
D102246,26-35,1196.48,88,2,evening,sun,1,0.3976917095325834,0.5774824337817885,0.5979640052322415,0,1,0
D102247,36-50,1610.66,74,1,evening,sun,0,0.15198637405831286,0.056977365060905824,0.13903288603802055,1,0,0
D102248,26-35,54.88,81,6,evening,thu,0,0.2945304697050872,0.7839724242014483,0.5456093925652654,0,1,0
D102249,26-35,177.86,89,1,morning,sun,1,0.7377017778668363,0.8788951051467826,0.5148275731158769,0,1,1
D102250,36-50,96.46,1,1,evening,mon,1,0.923475697815675,0.911296354831406,0.8748187528928005,1,1,1
D102251,51-65,595.56,69,1,evening,thu,0,0.7682283982445405,0.2617489136192569,0.6635046614088667,0,0,1
D102252,26-35,316.69,70,2,night,thu,1,0.3905218099867873,0.7555516740505981,0.4333147635703008,0,1,1
D102253,36-50,137.98,70,3,afternoon,mon,0,0.8183276180226908,0.2900061247893634,0.47770389603458047,0,0,0
D102254,65+,261.21,23,6,evening,thu,0,0.5391929737446813,0.3181973800167007,0.7089919134786693,0,1,1
D102255,36-50,159.23,35,3,evening,thu,1,0.7309301889842802,0.6299822386301588,0.9241669605982595,0,0,0
D102256,51-65,1046.1,83,5,afternoon,sat,0,0.08890809180681018,0.02131992456979965,0.4531343159665985,0,0,0
D102257,51-65,400.32,5,1,morning,wed,0,0.19159783716689305,0.33390938411262566,0.5412837990090282,0,1,0
D102258,18-25,447.13,57,2,morning,thu,1,0.1636613320487412,0.9700689473721668,0.3678853793747354,0,1,0
D102259,26-35,22.19,71,2,morning,tue,0,0.6116136456871946,0.5575605137434666,0.4088542397174167,1,0,0
D102260,36-50,230.42,71,3,afternoon,thu,0,0.33372469667590315,0.458072331691351,0.16547052818038752,1,1,0
D102261,65+,1595.42,53,2,evening,mon,0,0.07172553609490413,0.20069204119684037,0.4671826537176877,0,0,0
D102262,36-50,807.16,69,5,evening,thu,0,0.31169137275308056,0.2274178441229343,0.15540757754892193,1,1,0
D102263,18-25,46.41,81,2,evening,wed,0,0.5519505083237299,0.6224026604640834,0.1406119258956436,1,1,0
D102264,36-50,184.55,68,1,morning,tue,0,0.7304542198828228,0.36215383909727694,0.6486808723016453,0,0,1
D102265,18-25,82.98,10,0,morning,wed,1,0.7470267357835949,0.3509979288299857,0.5093760564172488,1,1,0
D102266,51-65,1141.38,22,3,evening,sun,1,0.5455734254005197,0.6501364320764699,0.41810582920922057,0,0,0
D102267,36-50,304.86,27,0,evening,fri,1,0.7447315191602402,0.9386355379017126,0.5508864311362419,1,1,0
D102268,36-50,122.61,30,3,evening,sat,0,0.7922000433734332,0.2105184746298826,0.38512262084669563,1,0,0
D102269,51-65,252.33,32,2,evening,wed,0,0.6455816480973509,0.37009713721732496,0.563345144239563,1,1,0
D102270,36-50,23.41,19,1,night,wed,1,0.7334893304214948,0.9246712330269594,0.2409716648733197,1,1,0
D102271,36-50,92.16,61,1,night,mon,1,0.8554052145900564,0.37600627046070734,0.2957994151273557,0,0,0
D102272,51-65,252.85,9,3,evening,fri,1,0.904822898202386,0.7336011752293532,0.3027693820437927,1,1,0
D102273,51-65,523.8,70,1,afternoon,mon,0,0.5072281305063547,0.9849797215720137,0.2766722319840156,0,1,0
D102274,51-65,42.64,59,2,morning,sun,0,0.4761956545615432,0.5249619232779013,0.34739794218540493,1,1,0
D102275,18-25,173.64,86,3,evening,fri,0,0.31939060296238175,0.5785414567796541,0.11285405493526125,0,1,0
D102276,36-50,607.11,0,2,afternoon,thu,0,0.1938363857355408,0.7952551309922461,0.6645775950590805,1,1,1
D102277,26-35,66.27,26,0,morning,fri,1,0.9297155044152174,0.9149371453994195,0.8980180430251982,1,1,1
D102278,51-65,300.75,80,1,morning,sun,0,0.3150299716941179,0.16922622777156582,0.723657682085045,0,1,0
D102279,36-50,259.66,44,3,night,tue,0,0.6964306034578831,0.1039844200729229,0.30341955958964767,1,0,0
D102280,26-35,1144.75,50,1,morning,sat,0,0.352163688726767,0.6281501000304097,0.3764022149168353,0,1,0
D102281,26-35,198.91,2,3,evening,sun,1,0.9292123317797765,0.8870882337868354,0.5045800170555296,1,1,0
D102282,26-35,209.68,68,2,night,fri,1,0.6498846984549754,0.5689465462921784,0.3262282323808996,0,1,0
D102283,36-50,528.19,22,2,evening,fri,0,0.8529853837629013,0.8821121298892189,0.772961811065476,1,1,0
D102284,26-35,74.16,86,3,morning,thu,1,0.43664083507228635,0.8927082609296788,0.8837293371886386,0,1,1
D102285,18-25,200.58,33,4,evening,tue,0,0.18985277422449873,0.8304384110432165,0.08487510208823305,0,1,0
D102286,51-65,162.37,16,2,evening,sun,1,0.8078556209319301,0.5233113677633333,0.9140563398659985,1,1,1
D102287,51-65,215.94,53,1,afternoon,wed,1,0.27852524313303373,0.11594377401932615,0.5046041363026341,0,0,0
D102288,26-35,525.09,42,1,evening,wed,1,0.5949059349375255,0.7073662232204102,0.4101867483498591,0,1,1
D102289,26-35,402.92,42,2,morning,sun,1,0.2914947045855408,0.21491165967343334,0.5628705282882339,1,0,1
D102290,65+,124.73,85,4,evening,mon,0,0.27022120145525746,0.02153991694530744,0.8966947276883342,0,0,1
D102291,36-50,276.73,32,3,night,wed,0,0.6560635280586053,0.6451290136230855,0.5354434849779873,1,0,0
D102292,36-50,935.8,35,0,afternoon,thu,1,0.8222976639293905,0.8598512354172309,0.6568099692329056,1,1,1
D102293,26-35,115.79,56,1,night,tue,1,0.5462574897124751,0.22136173227777675,0.7281174008871777,0,0,1
D102294,26-35,278.84,15,1,afternoon,fri,0,0.7538181047412852,0.6664175137766283,0.6705904522125667,1,1,1
D102295,18-25,205.65,74,3,evening,thu,1,0.4023999998971413,0.6993108208903894,0.5440020370341851,0,0,0
D102296,36-50,231.2,20,2,evening,tue,0,0.9757855550493528,0.5121805501135118,0.7245062877116334,1,1,1
D102297,18-25,56.4,21,2,morning,tue,0,0.6450165281936566,0.39355561224930974,0.22250658151722774,1,0,0
D102298,18-25,871.04,0,2,night,wed,0,0.1937175497104027,0.9027096058484477,0.07147469010836179,0,1,0
D102299,36-50,121.89,30,1,night,sat,1,0.8348166161765371,0.2587333691755591,0.9206998769754006,1,0,1
D102300,65+,616.13,52,3,afternoon,thu,1,0.848685872087987,0.0654925559438752,0.4668131388781499,1,0,0
D102301,51-65,139.88,63,3,evening,sat,1,0.46478185221119533,0.14926947449365144,0.4962712929841685,0,1,0
D102302,36-50,139.36,80,4,afternoon,sat,0,0.16179674996367077,0.44435265252309875,0.3142113956562017,1,1,0
D102303,36-50,729.1,70,2,morning,sat,0,0.15869852348923563,0.2592491331456088,0.2691526565383582,0,0,0
D102304,26-35,598.54,28,2,morning,sat,0,0.29955955512698135,0.3641212033669058,0.20572015949289818,1,0,0
D102305,26-35,295.24,74,1,afternoon,fri,0,0.5321998374800225,0.7046090808620717,0.4697326030516106,0,0,0
D102306,36-50,485.43,17,3,morning,wed,0,0.21657073690590134,0.6194784695016167,0.5758844125417638,1,1,1
D102307,26-35,188.73,18,2,morning,fri,1,0.6507189783918198,0.234325413179382,0.6830380507498561,1,1,1
D102308,36-50,242.86,32,2,night,sun,1,0.5432676392685875,0.694505259440419,0.7284974006511793,1,1,0
D102309,51-65,134.9,48,1,afternoon,wed,1,0.8363501923087331,0.840881586892522,0.5619306536296061,1,1,1
D102310,65+,552.06,18,1,evening,thu,0,0.7822147132960973,0.377848169362861,0.5622931712494553,1,0,1
D102311,18-25,131.1,81,1,morning,sun,1,0.6114020439272114,0.6106515811687278,0.715675222467085,1,1,1
D102312,26-35,931.36,24,0,morning,fri,0,0.8937312972600825,0.9373926322392918,0.24509557261765577,1,1,0
D102313,26-35,184.15,35,2,evening,tue,0,0.8614131721324884,0.4850737087439205,0.2509642080963525,1,1,0
D102314,26-35,249.25,54,1,afternoon,wed,1,0.7619381735136643,0.7023857726125495,0.7269119269092932,1,1,1
D102315,26-35,484.37,38,4,afternoon,tue,1,0.35569438044498475,0.7641059018269372,0.4602077405618504,0,1,1
D102316,26-35,250.0,36,2,night,thu,0,0.2818791784728957,0.6238290225288408,0.2692315625079163,1,0,1
D102317,51-65,187.14,88,2,afternoon,sun,1,0.2483247850373745,0.31684142142908295,0.49079659115744384,0,0,0
D102318,36-50,238.17,39,5,afternoon,sat,0,0.5644880932605932,0.4177791427379546,0.7150634309316932,1,0,0
D102319,65+,546.99,10,2,evening,sun,0,0.6610909868537485,0.7516290046941785,0.7947654186866813,1,1,1
D102320,18-25,134.75,65,3,morning,sat,0,0.5933845717534326,0.7464013609116213,0.364959937955049,0,1,0
D102321,18-25,218.41,63,2,evening,thu,0,0.5549141873516978,0.6226416859792371,0.10943196601636052,0,0,1
D102322,26-35,246.97,19,1,afternoon,fri,1,0.9179893918074516,0.6209268060734691,0.5880518549168756,1,1,1
D102323,18-25,532.79,76,2,morning,thu,0,0.6262844608964504,0.35815311588514875,0.23977571340135662,1,0,0
D102324,26-35,223.66,35,3,afternoon,mon,1,0.43195846405666355,0.8925877144004433,0.26218990660517544,0,1,1
D102325,65+,1245.72,13,2,afternoon,mon,1,0.4402756110199081,0.11653159547973534,0.5929067260705738,1,0,0
D102326,26-35,212.54,15,2,evening,thu,1,0.7822028925872421,0.9833796466565948,0.6978955120354001,1,1,1
D102327,26-35,197.57,64,1,night,fri,0,0.25747126027805356,0.5551008374151168,0.703190806373634,0,1,1
D102328,36-50,209.78,19,2,evening,tue,0,0.6872128877799658,0.2452477187308249,0.2131132884329316,1,0,1
D102329,36-50,74.82,42,2,afternoon,mon,0,0.7651420055594629,0.5900334607568017,0.22922787303026304,1,1,0
D102330,36-50,96.25,66,2,night,mon,0,0.4542436127775518,0.23186780068422982,0.6325596231729806,1,0,0
D102331,26-35,151.78,76,3,evening,wed,0,0.5315513615894362,0.4269352999982149,0.24408003183882798,1,1,0
D102332,51-65,680.1,44,2,morning,sun,0,0.2365152383921234,0.08351854109244886,0.6625762224269927,0,1,0
D102333,18-25,237.5,81,2,morning,wed,1,0.6445400008790019,0.6328755325248306,0.30321902595933253,1,0,1
D102334,26-35,158.19,27,6,morning,sun,0,0.5541315556711667,0.09815491259507401,0.5151642641675809,1,0,1
D102335,36-50,737.95,78,4,morning,sun,0,0.18035220964447748,0.15300512745831207,0.11355378962328681,0,0,0
D102336,51-65,988.37,22,1,afternoon,sun,1,0.29384556100420955,0.2866920617637233,0.7691309925068397,0,0,1
D102337,26-35,757.36,5,6,afternoon,sun,1,0.801260022957855,0.5138446796686078,0.07908797242175712,1,0,0
D102338,36-50,113.55,65,1,night,tue,1,0.9243181602082339,0.3647188914631892,0.790898815003484,1,0,0
D102339,18-25,156.69,68,3,afternoon,sun,0,0.4271629875761961,0.5531310646511378,0.2935239628294874,1,0,0
D102340,26-35,1251.83,83,1,morning,sun,1,0.2768693105344874,0.7143969693797263,0.5242222662305602,1,1,1
D102341,18-25,304.0,82,3,night,sat,0,0.4230873170079234,0.5362429945447754,0.35331542622050116,0,1,0
D102342,36-50,192.32,9,1,afternoon,tue,1,0.9016370709659222,0.9251454430929358,0.19250494101007723,1,1,0
D102343,26-35,467.09,55,0,morning,wed,0,0.5062842423437299,0.4861689464700633,0.720400126054105,0,1,1
D102344,36-50,605.81,63,1,morning,fri,1,0.8574491792868822,0.6436491214847078,0.6255769812851114,1,1,0
D102345,18-25,146.31,54,1,evening,mon,0,0.33542670209709663,0.7723342934254289,0.5258708585395568,0,0,1
D102346,51-65,298.12,1,1,afternoon,sat,1,0.6398461069448456,0.863229740049437,0.4920867552546483,1,0,0
D102347,51-65,563.35,4,2,evening,wed,1,0.8451584092107559,0.44742156439944347,0.7296995687103068,1,0,1
D102348,18-25,86.12,60,3,evening,mon,1,0.6366120329733006,0.8754325646153002,0.14880430416817833,0,1,0
D102349,18-25,247.43,77,2,evening,wed,0,0.6151123323637625,0.36937047260051925,0.32958359718668095,1,0,0
D102350,18-25,89.75,16,5,evening,wed,0,0.8021566993377236,0.5644689810616469,0.14987527673703782,1,0,0
D102351,51-65,100.97,4,3,evening,fri,0,0.34308212050257236,0.45593490683364885,0.9970279131577459,1,1,1
D102352,26-35,147.41,36,1,evening,fri,1,0.7893419672013111,0.8612375614912284,0.6694948489177819,1,0,1
D102353,36-50,375.93,28,2,morning,wed,0,0.938100769519799,0.2596839221602756,0.7800507101035004,0,0,1
D102354,26-35,183.13,88,0,afternoon,fri,0,0.4077847299320326,0.31864468996395523,0.28930026978978163,0,1,0
D102355,51-65,136.51,83,4,afternoon,sun,1,0.3782463397384059,0.2149040436656455,0.7134695163156326,1,1,1
D102356,36-50,256.31,50,5,afternoon,wed,0,0.09577718709086638,0.4349055759026077,0.6532103074127239,0,0,1
D102357,36-50,87.16,85,0,afternoon,wed,1,0.786749552524699,0.339323105499946,0.2749925849661099,1,1,0
D102358,65+,359.93,20,3,evening,mon,0,0.754571118447932,0.4497837003406494,0.48587174740235844,1,0,1
D102359,26-35,677.39,89,6,afternoon,wed,1,0.5478154825938406,0.386733674530911,0.6507038793056651,0,0,1
D102360,51-65,227.86,40,3,evening,tue,0,0.36932209439726393,0.6145464850772426,0.47478650086220414,1,1,1
D102361,18-25,203.9,42,2,afternoon,sat,1,0.5695875197409982,0.7540520949887846,0.26074093799403575,1,1,0
D102362,36-50,342.44,4,2,night,mon,0,0.6408338077715852,0.9004524663763485,0.32364623278309984,1,1,0
D102363,51-65,39.42,15,4,afternoon,fri,0,0.6963055527195415,0.531235567763016,0.252090856358547,0,1,1
D102364,36-50,396.68,17,1,evening,sat,0,0.3996998136250388,0.23752160738829295,0.09087415401584033,1,0,1
D102365,36-50,3990.6,43,4,evening,tue,1,0.11147600815137906,0.16020436759069423,0.06996701141371442,0,0,0
D102366,26-35,219.11,17,3,afternoon,mon,0,0.41025614962920093,0.6908974939059569,0.3987522899773863,0,1,0
D102367,26-35,219.82,9,2,evening,fri,0,0.22842837648075917,0.5006633166379552,0.5821218761315755,1,1,0
D102368,26-35,477.83,54,4,night,fri,0,0.48135291786234563,0.8326545394692203,0.8944599399171546,0,0,0
D102369,36-50,1075.78,78,2,evening,thu,1,0.6003158576921617,0.3664554241252842,0.46875304392719247,1,0,1
D102370,36-50,588.44,6,2,night,sun,0,0.6242690249237367,0.3042985550372542,0.17968701659818614,1,0,0
D102371,26-35,35.16,50,3,afternoon,mon,0,0.4467512673185077,0.6662899418530412,0.3603689310331446,1,1,0
D102372,26-35,406.29,86,0,night,tue,0,0.5377613546558682,0.26991181375776413,0.5417354511612814,0,1,1
D102373,26-35,2476.84,36,4,evening,thu,0,0.3822155186059227,0.6124056912697335,0.5017280186766578,0,0,0
D102374,26-35,428.46,16,2,evening,thu,0,0.9259860970449751,0.840529927586055,0.6321805897945816,1,1,1
D102375,18-25,86.56,7,3,evening,sun,0,0.7478011618834166,0.7472622247873919,0.507408159664006,1,1,1
D102376,51-65,315.34,84,3,evening,fri,0,0.6302894003504251,0.46152185801827283,0.513516725200573,1,0,0
D102377,36-50,77.28,36,2,afternoon,tue,1,0.4718119426801724,0.5453685510563837,0.7585182853424988,1,0,1
D102378,18-25,742.13,9,1,evening,sat,0,0.440949537072573,0.2983070293487104,0.11873283118699204,1,0,0
D102379,36-50,103.51,77,4,afternoon,wed,1,0.301493422621555,0.4232924304914889,0.10864994846473655,1,0,0
D102380,51-65,261.6,72,1,evening,sun,0,0.3510779350461379,0.2238439408408097,0.9150764848877224,0,0,1
D102381,26-35,113.07,63,1,afternoon,tue,0,0.9308378514544919,0.1497812984508035,0.35515441431851924,1,0,0
D102382,26-35,149.63,7,1,evening,sat,1,0.5444622712291173,0.5610231143439761,0.6765466511357848,0,1,1
D102383,18-25,932.19,7,1,afternoon,thu,1,0.10067638035184417,0.5236479822361717,0.03517196167770813,0,1,0
D102384,18-25,268.57,19,4,afternoon,thu,1,0.7914170872855414,0.5436934157356981,0.8154089255464262,0,0,1
D102385,51-65,147.93,14,5,morning,sun,1,0.4915932667109773,0.823103249699459,0.8789887964112713,1,1,1
D102386,65+,87.3,47,3,afternoon,tue,0,0.7690922688276931,0.4660405419882304,0.2561971005142773,1,0,1
D102387,18-25,45.4,35,5,evening,wed,1,0.30069951234533343,0.9047512877548088,0.35137316097537136,0,1,0
D102388,51-65,79.35,68,2,afternoon,tue,0,0.5071497614642212,0.5309092481413168,0.5996423141157389,0,1,0
D102389,18-25,270.63,9,2,morning,sat,1,0.8537204422721238,0.9281609415467135,0.1839495218742384,1,1,0
D102390,36-50,591.23,65,1,afternoon,sat,1,0.29285549631119384,0.5069518183235159,0.6612526269588438,1,0,0
D102391,51-65,147.77,84,3,afternoon,sat,0,0.4296506201584469,0.6601293939458043,0.7595518095454259,1,1,0
D102392,26-35,1005.75,11,2,afternoon,tue,0,0.5923734644388688,0.3126381386109531,0.4403906059643242,1,0,0
D102393,18-25,128.28,58,1,afternoon,tue,1,0.4483812236003301,0.7648319682607511,0.12431890954311779,0,1,0
D102394,36-50,197.51,45,1,evening,wed,0,0.7712728365927111,0.2833383625547021,0.2063935199866722,1,1,1
D102395,65+,92.61,8,2,evening,sat,0,0.6741510402954262,0.7293763003250794,0.6662602259349582,1,1,1
D102396,26-35,596.86,26,3,night,sat,1,0.5776827395482766,0.7331500463656601,0.4263312709490584,0,1,1
D102397,26-35,1616.08,70,4,morning,sun,0,0.5938242207868879,0.603110033195278,0.21770240741424515,1,0,0
D102398,18-25,50.12,78,1,afternoon,sat,0,0.9341290645401666,0.2259185969014116,0.2538972307068423,1,1,1
D102399,36-50,179.19,33,0,morning,sun,1,0.8547383609424841,0.49326110458893885,0.16977411690502844,1,1,0
D102400,36-50,763.8,9,3,evening,tue,1,0.715913403564722,0.21006295023838828,0.7527513300362665,1,0,1
D102401,51-65,66.54,22,2,morning,fri,0,0.7913514567949999,0.6141909317420091,0.7291369193596705,1,0,1
D102402,51-65,407.49,75,2,morning,thu,1,0.5732647479226648,0.3367593139186932,0.7482112232306869,1,0,1
D102403,51-65,734.6,51,3,evening,tue,0,0.15744892228268104,0.5500814466375844,0.6097339959952265,1,1,0
D102404,51-65,262.54,38,3,afternoon,sun,0,0.5483424172067517,0.378403201333022,0.4589947867735581,1,0,1
D102405,26-35,401.51,1,2,afternoon,mon,0,0.8645961267598714,0.20300790542917196,0.2537581717678313,1,1,0
D102406,36-50,1193.7,70,4,evening,sat,0,0.08331908770454254,0.04984228169207723,0.14635135597805152,0,0,0
D102407,26-35,1413.16,41,0,evening,tue,1,0.3104524118843014,0.6992981346263222,0.8089958136975383,0,0,1
